iso3,year,value,source,source_url,vintage_date,confidence,verified_by,verified_at,notes
POL,2017,1.45,Wikipedia: Demographics of [POL] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.02
POL,2019,1.42,Wikipedia: Demographics of [POL] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.02
POL,2023,1.16,Wikipedia: Demographics of [POL] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.14
POL,2024,1.1,Wikipedia: Demographics of [POL] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.20. Editor certainty: Recheck
POL,2025,1.07,Wikipedia: Demographics of [POL] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.24. Editor certainty: Recheck
PRI,2016,1.24,Wikipedia: Demographics of [PRI] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.02
PRI,2017,1.1,Wikipedia: Demographics of [PRI] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.03
PRI,2021,0.91,Wikipedia: Demographics of [PRI] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.03
PRI,2022,0.91,Wikipedia: Demographics of [PRI] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.03
PRI,2023,0.9,Wikipedia: Demographics of [PRI] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.04
PRI,2024,0.87,"Wikipedia (TFR from observed births × local-window ratio, outlier-filtered)",,2026-05-14,HIGH,CALCNEW_V7_FRESH,2026-05-14,"Calc New v7 (v7_births_5anchor_±5y). R=0.000048, anchors=[(2019, 20409.0, 0.98, 4.802e-05), (2020, 18933.0, 0.92, 4.859e-05), (2021, 18833.0, 0.91, 4.832e-05), (2022, 19112.0, 0.91, 4.761e-05), (2023, 18641.0, 0.9, 4.828e-05)], dropped=[], window=±5y. Wiki-observed births 2024: 18,146."
PRI,2025,0.87,"Wikipedia (TFR from observed births × local-window ratio, outlier-filtered)",,2026-05-14,HIGH,CALCNEW_V7_FRESH,2026-05-14,"Calc New v7 (v7_births_4anchor_±5y). R=0.000048, anchors=[(2020, 18933.0, 0.92, 4.859e-05), (2021, 18833.0, 0.91, 4.832e-05), (2022, 19112.0, 0.91, 4.761e-05), (2023, 18641.0, 0.9, 4.828e-05)], dropped=[], window=±5y. Wiki-observed births 2025: 18,003."
PRT,2022,1.42,Wikipedia: Demographics of [PRT] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.03
PRT,2023,1.44,Wikipedia: Demographics of [PRT] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.07
PRT,2024,1.4,Wikipedia: Demographics of [PRT] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.11. Editor certainty: Recheck
PRT,2025,1.46,"Wikipedia (TFR from observed births × local-window ratio, outlier-filtered)",,2026-05-14,HIGH,CALCNEW_V7_FRESH,2026-05-14,"Calc New v7 (v7_births_4anchor_±5y). R=0.000017, anchors=[(2020, 84530.0, 1.4, 1.656e-05), (2021, 79582.0, 1.34, 1.684e-05), (2022, 83671.0, 1.42, 1.697e-05), (2024, 84642.0, 1.4, 1.654e-05)], dropped=[], window=±5y. Wiki-observed births 2025: 87,764."
PRY,2020,2.41,Wikipedia: Demographics of [PRY] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.09
PRY,2021,2.76,"Wikipedia (TFR from observed births × local-window ratio, outlier-filtered)",,2026-05-14,HIGH,CALCNEW_V7_FRESH,2026-05-14,"Calc New v7 (v7_births_2anchor_±5y). R=0.000024, anchors=[(2020, 95649.0, 2.41, 2.52e-05), (2024, 88394.0, 1.95, 2.206e-05)], dropped=[], window=±5y. Wiki-observed births 2021: 112,966."
PRY,2022,2.65,"Wikipedia (TFR from observed births × local-window ratio, outlier-filtered)",,2026-05-14,HIGH,CALCNEW_V7_FRESH,2026-05-14,"Calc New v7 (v7_births_2anchor_±5y). R=0.000024, anchors=[(2020, 95649.0, 2.41, 2.52e-05), (2024, 88394.0, 1.95, 2.206e-05)], dropped=[], window=±5y. Wiki-observed births 2022: 111,992."
PRY,2023,2.28,"Wikipedia (TFR from observed births × local-window ratio, outlier-filtered)",,2026-05-14,HIGH,CALCNEW_V7_FRESH,2026-05-14,"Calc New v7 (v7_births_2anchor_±5y). R=0.000023, anchors=[(2020, 95649.0, 2.41, 2.52e-05), (2024, 88394.0, 1.95, 2.206e-05)], dropped=[], window=±5y. Wiki-observed births 2023: 99,965."
PRY,2024,1.95,Wikipedia: Demographics of [PRY] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.47. Editor certainty: Recheck
PRY,2025,1.9,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
PYF,2016,1.87,ISPF (French Polynesia),https://www.ispf.pf/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.11. Editor certainty: Materially Higher
PYF,2017,1.81,ISPF (French Polynesia),https://www.ispf.pf/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.14. Editor certainty: Materially Higher
PYF,2018,1.82,ISPF (French Polynesia),https://www.ispf.pf/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.17. Editor certainty: Materially Higher
PYF,2019,1.76,ISPF (French Polynesia),https://www.ispf.pf/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.19. Editor certainty: Materially Higher
PYF,2020,1.81,ISPF (French Polynesia),https://www.ispf.pf/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.24. Editor certainty: Materially Higher
PYF,2021,1.82,ISPF (French Polynesia),https://www.ispf.pf/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.29. Editor certainty: Materially Higher
PYF,2022,1.8,ISPF (French Polynesia),https://www.ispf.pf/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.29. Editor certainty: Materially Higher
PYF,2023,1.76,ISPF (French Polynesia),https://www.ispf.pf/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.26. Editor certainty: Materially Higher
PYF,2024,1.66,ISPF (French Polynesia),https://www.ispf.pf/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.17. Editor certainty: Materially Higher
PYF,2025,1.61,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
QAT,2022,1.51,Wikipedia: Demographics of [QAT] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.23
QAT,2023,1.61,"Wikipedia (TFR from observed births × local-window ratio, outlier-filtered)",,2026-05-14,HIGH,CALCNEW_V7_FRESH,2026-05-14,"Calc New v7 (v7_births_5anchor_±5y). R=0.000059, anchors=[(2018, 28069.0, 1.75, 6.235e-05), (2019, 28412.0, 1.73, 6.089e-05), (2020, 29015.0, 1.67, 5.756e-05), (2021, 26338.0, 1.6, 6.075e-05), (2022, 26316.0, 1.51, 5.738e-05)], dropped=[], window=±5y. Wiki-observed births 2023: 27,322."
QAT,2024,1.41,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
QAT,2025,1.36,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
REU,2016,2.43,Wikipedia: Demographics of [REU] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.21
REU,2017,2.44,Wikipedia: Demographics of [REU] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.21
REU,2018,2.39,Wikipedia: Demographics of [REU] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.23
REU,2019,2.36,Wikipedia: Demographics of [REU] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.23
REU,2020,2.36,Wikipedia: Demographics of [REU] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.21
REU,2021,2.42,Wikipedia: Demographics of [REU] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.23
REU,2022,2.37,Wikipedia: Demographics of [REU] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.18
REU,2023,2.32,Wikipedia: Demographics of [REU] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.15
REU,2024,2.12,Wikipedia: Demographics of [REU] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.03
REU,2025,2.07,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
ROU,2018,1.81,Wikipedia: Demographics of [ROU] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.06
ROU,2019,1.86,Wikipedia: Demographics of [ROU] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.15
ROU,2020,1.8,Wikipedia: Demographics of [ROU] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.07
ROU,2021,1.81,Wikipedia: Demographics of [ROU] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.09
ROU,2023,1.54,Wikipedia: Demographics of [ROU] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.17
ROU,2024,1.39,Wikipedia: Demographics of [ROU] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.32. Editor certainty: Recheck
ROU,2025,1.35,Wikipedia: Demographics of [ROU] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.36. Editor certainty: Recheck
RUS,2022,1.42,Wikipedia: Demographics of [RUS] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.03
RUS,2023,1.41,Wikipedia: Demographics of [RUS] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.04
RUS,2024,1.4,Wikipedia: Demographics of [RUS] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.06. Editor certainty: Recheck
RUS,2025,1.37,Wikipedia: Demographics of [RUS] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.09. Editor certainty: Recheck
SAU,2016,2.67,Wikipedia: Demographics of [SAU] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.02
SAU,2017,2.69,Wikipedia: Demographics of [SAU] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.02
SAU,2020,2.29,Wikipedia: Demographics of [SAU] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.02
SAU,2021,2.19,Wikipedia: Demographics of [SAU] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.02
SAU,2023,2,Wikipedia: Demographics of [SAU] (vital statistics),,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.28
SAU,2024,2,Wikipedia: Demographics of [SAU] (vital statistics),,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.31. Editor certainty: Recheck
SAU,2025,1.95,Wikipedia (bidirectional TFR interpolation),,2026-05-14,MEDIUM,CALCNEW_V7_FRESH,2026-05-14,Calc New v7 (tfr_extrap_fwd). 
SGP,1980,1.82,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,1981,1.78,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,1982,1.74,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,1983,1.61,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,1984,1.62,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,1985,1.61,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,1986,1.43,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,1987,1.62,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,1988,1.96,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,1989,1.75,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,1990,1.83,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,1991,1.73,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,1992,1.72,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,1993,1.74,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,1994,1.71,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,1995,1.67,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,1996,1.66,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,1997,1.61,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,1998,1.48,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,1999,1.47,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,2000,1.6,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,2001,1.41,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,2002,1.37,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,2003,1.27,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,2004,1.26,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,2005,1.26,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,2006,1.28,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,2007,1.29,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,2008,1.28,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,2009,1.22,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,2010,1.15,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,2011,1.2,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,2012,1.29,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,2013,1.19,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,2014,1.25,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,2015,1.24,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1980)
SGP,2016,1.2,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.26. Editor certainty: Materially Higher
SGP,2017,1.16,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.22. Editor certainty: Materially Higher
SGP,2018,1.14,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.19. Editor certainty: Materially Higher
SGP,2019,1.14,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.20. Editor certainty: Materially Higher
SGP,2020,1.1,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.16. Editor certainty: Materially Higher
SGP,2021,1.12,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.18. Editor certainty: Materially Higher
SGP,2022,1.04,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.10
SGP,2023,0.97,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.03
SGP,2024,0.97,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP +0.02
SGP,2025,0.87,SingStat (Singapore Department of Statistics),https://www.singstat.gov.sg/,2026-05-13,MEDIUM,EDITOR_DECISION_2026_05_v2,2026-05-13,Δ vs WPP -0.09. Editor certainty: Recheck
SLB,1979,6.78,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,1980,6.71,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,1981,6.61,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,1982,6.52,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,1983,6.42,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,1984,6.31,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,1985,6.22,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,1986,6.11,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,1987,5.99,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,1988,5.88,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,1989,5.78,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,1990,5.66,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,1991,5.55,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,1992,5.45,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,1993,5.38,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,1994,5.31,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,1995,5.24,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,1996,5.12,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,1997,4.99,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,1998,4.9,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,1999,4.82,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,2000,4.76,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,2001,4.69,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
SLB,2002,4.63,Solomon Islands National Statistics Office,https://www.statistics.gov.sb/,2026-05-13,HIGH,EDITOR_DECISION_2026_05_v2,2026-05-13,Pre-2016 override (editor matrix start year: 1979)
